Course,Section,Faculty,Time,Room,Semester,Predicted Faculty,Records
BUS112,7,Hmn,08:00 AM - 09:30 AM RA,NAC508,,,
BUS112,8,Hmn,09:40 AM - 11:10 AM RA,NAC508,,,
BUS112,9,MAIm,08:00 AM - 09:30 AM RA,NAC207,,,
BUS112,10,MMRh,08:00 AM - 09:30 AM RA,NAC208,,,
BUS112,11,Abs,09:40 AM - 11:10 AM RA,NAC409,,,
BUS112,12,Abs,08:00 AM - 09:30 AM RA,NAC409,,,
BUS112,13,AMO,08:00 AM - 09:30 AM RA,SAC203,,,
BUS112,14,AMO,09:40 AM - 11:10 AM RA,SAC203,,,
BUS112,16,MMR5,08:00 AM - 09:30 AM RA,NAC605,,,
BUS112,17,MMR5,09:40 AM - 11:10 AM RA,SAC314,,,
BUS112,18,INZ,01:00 PM - 02:30 PM MW,NAC992,,,
BUS112,19,INZ,04:20 PM - 05:50 PM MW,NAC409,,,
BUS112,20,Mde,04:20 PM - 05:50 PM RA,SAC208,,,
BUS112,22,MRM2,08:00 AM - 09:30 AM RA,NAC413,,,
BUS112,23,KSd,09:40 AM - 11:10 AM RA,NAC505,,,
BUS112,24,KMz,02:40 PM - 04:10 PM RA,NAC207,,,
BUS112,25,KMz,04:20 PM - 05:50 PM RA,NAC207,,,
BUS112,26,MTK,06:00 PM - 07:30 PM ST,SAC208,,,
BUS112,28,AMKN,04:20 PM - 05:50 PM RA,SAC315,,,
BUS112,31,AHSr,04:20 PM - 05:50 PM RA,NAC407,,,
BUS112,32,AHSr,06:00 PM - 07:30 PM RA,SAC203,,,
BUS112,34,STRn,01:00 PM - 02:30 PM RA,NAC207,,,
BUS135,1,BSK,08:00 AM - 09:30 AM ST,NAC502,,,
BUS135,2,TBA,09:40 AM - 11:10 AM ST,NAC308,,,
BUS135,3,HFN,09:40 AM - 11:10 AM ST,NAC404,,,
BUS135,4,TBA,01:00 PM - 02:30 PM ST,NAC504,,,
BUS135,5,HFN,01:00 PM - 02:30 PM ST,NAC601,,,
BUS135,6,SAJ,04:20 PM - 05:50 PM ST,NAC307,,,
BUS135,7,BSK,08:00 AM - 09:30 AM MW,NAC501,,,
BUS135,8,ZTM,11:20 AM - 12:50 PM MW,NAC502,,,
BUS135,9,FAS,01:00 PM - 02:30 PM MW,NAC602,,,
BUS135,10,TBA,04:20 PM - 05:50 PM MW,NAC210,,,
BUS135,11,SAJ,06:00 PM - 07:30 PM ST,NAC210,,,
BUS135,12,AZD,08:00 AM - 09:30 AM RA,NAC205,,,
BUS135,13,AYQ,08:00 AM - 09:30 AM RA,NAC305,,,
BUS135,14,ADS1,08:00 AM - 09:30 AM RA,NAC502,,,
BUS135,15,MJA1,08:00 AM - 09:30 AM RA,NAC507,,,
BUS135,16,LRn,08:00 AM - 09:30 AM RA,NAC619,,,
BUS135,17,MJA1,09:40 AM - 11:10 AM RA,NAC204,,,
BUS135,18,MSA3,09:40 AM - 11:10 AM RA,NAC210,,,
BUS135,19,LRn,09:40 AM - 11:10 AM RA,NAC305,,,
BUS135,20,TBA,09:40 AM - 11:10 AM RA,NAC306,,,
BUS135,21,AZD,09:40 AM - 11:10 AM RA,NAC404,,,
BUS135,22,IMM,02:40 PM - 04:10 PM RA,NAC308,,,
BUS135,23,MLtR,02:40 PM - 04:10 PM RA,NAC502,,,
BUS135,24,SQM,02:40 PM - 04:10 PM RA,NAC504,,,
BUS135,25,IMM,04:20 PM - 05:50 PM RA,NAC308,,,
BUS172,1,TBA,08:00 AM - 09:30 AM ST,NAC306,,,
BUS172,2,MWHB,08:00 AM - 09:30 AM ST,NAC307,,,
BUS172,3,MHM,08:00 AM - 09:30 AM ST,NAC501,,,
BUS172,4,MHM,09:40 AM - 11:10 AM ST,NAC306,,,
BUS172,5,RUE,09:40 AM - 11:10 AM ST,NAC504,,,
BUS172,6,BSK,04:20 PM - 05:50 PM ST,NAC308,,,
BUS172,7,MHSN,08:00 AM - 09:30 AM MW,NAC307,,,
BUS172,8,MWHB,08:00 AM - 09:30 AM MW,NAC308,,,
BUS172,9,KMS2,08:00 AM - 09:30 AM MW,NAC404,,,
BUS172,10,ARK1,08:00 AM - 09:30 AM MW,NAC602,,,
BUS172,11,Mof,01:00 PM - 02:30 PM MW,NAC501,,,
BUS172,12,BSK,06:00 PM - 07:30 PM ST,NAC404,,,
BUS172,13,MKZ,08:00 AM - 09:30 AM RA,NAC308,,,
BUS172,14,SRCy,08:00 AM - 09:30 AM RA,NAC404,,,
BUS172,15,MMS1,08:00 AM - 09:30 AM RA,NAC501,,,
BUS172,16,IAM,09:40 AM - 11:10 AM RA,NAC205,,,
BUS172,17,HDO,09:40 AM - 11:10 AM RA,NAC308,,,
BUS172,18,IAM,11:20 AM - 12:50 PM RA,NAC205,,,
BUS172,19,MKZ,11:20 AM - 12:50 PM RA,NAC210,,,
BUS172,20,SRcY,11:20 AM - 12:50 PM RA,NAC305,,,
BUS172,21,HDO,11:20 AM - 12:50 PM RA,NAC308,,,
BUS172,22,MMs1,11:20 AM - 12:50 PM RA,NAC504,,,
BUS172,23,Min,01:00 PM - 02:30 PM RA,NAC404,,,
BUS172,24,JHK,02:40 PM - 04:10 PM RA,NAC501,,,
BUS172,25,MDRH,04:20 PM - 05:50 PM RA,NAC404,,,
BUS172,26,MLtR,04:20 PM - 05:50 PM RA,NAC502,,,
BUS172,27,SQM,04:20 PM - 05:50 PM RA,NAC504,,,
BUS172,28,TBA,01:00 PM - 02:30 PM RA,NAC205,,,
BUS172,29,MSA3,01:00 PM - 02:30 PM RA,NAC504,,,
BUS172,30,TBA,01:00 PM - 02:30 PM RA,NAC306,,,
BUS172,31,MHSN,02:40 PM - 04:10 PM RA,NAC305,,,
BUS173,1,JAH,09:40 AM - 11:10 AM ST,NAC501,,,
BUS173,2,JAH,11:20 AM - 12:50 PM ST,NAC404,,,
BUS173,3,RSj,01:00 PM - 02:30 PM ST,NAC205,,,
BUS173,4,ARK1,02:40 PM - 04:10 PM ST,NAC502,,,
BUS173,5,RUE,02:40 PM - 04:10 PM ST,NAC601,,,
BUS173,6,RAR,04:20 PM - 05:50 PM ST,NAC604,,,
BUS173,7,MHM,08:00 AM - 09:30 AM MW,NAC505,,,
BUS173,8,MHM,09:40 AM - 11:10 AM MW,NAC306,,,
BUS173,9,RsJ,02:40 PM - 04:10 PM MW,NAC204,,,
BUS173,10,FAS,02:40 PM - 04:10 PM MW,NAC502,,,
BUS173,11,BSK,04:20 PM - 05:50 PM MW,NAC308,,,
BUS173,12,MAU3,08:00 AM - 09:30 AM RA,NAC306,,,
BUS173,13,ADS1,11:20 AM - 12:50 PM RA,NAC306,,,
BUS173,14,Min,02:40 PM - 04:10 PM RA,NAC404,,,
BUS173,15,JHK,04:20 PM - 05:50 PM RA,NAC501,,,
BUS173,16,PKK,06:00 PM - 07:30 PM RA,NAC306,,,
BUS173,17,MDRH,06:00 PM - 07:30 PM RA,NAC404,,,
BUS173,18,RSj,09:40 AM - 11:10 AM ST,NAC620,,,
BUS251,1,TYA,09:40 AM - 11:10 AM ST,NAC204,,,
BUS251,2,ZMU,09:40 AM - 11:10 AM ST,NAC502,,,
BUS251,3,AmTr,01:00 PM - 02:30 PM ST,NAC603,,,
BUS251,4,TYA,08:00 AM - 09:30 AM MW,NAC504,,,
BUS251,5,Sqt,01:00 PM - 02:30 PM MW,NAC305,,,
BUS251,6,LKK,01:00 PM - 02:30 PM MW,NAC210,,,
BUS251,7,ZbR,02:40 PM - 04:10 PM MW,NAC501,,,
BUS251,8,HMM1,04:20 PM - 05:50 PM MW,NAC306,,,
BUS251,9,AmTR,04:20 PM - 05:50 PM MW,NAC307,,,
BUS251,10,TBA,06:00 PM - 07:30 PM ST,NAC305,,,
BUS251,11,LKK,06:00 PM - 07:30 PM ST,NAC306,,,
BUS251,12,TYA,09:40 AM - 11:10 AM MW,NAC620,,,
BUS251,13,FSS,09:40 AM - 11:10 AM MW,NAC209,,,
BUS500,1,HKH,07:00 PM - 10:10 PM S,NAC605,,,
BUS500,2,TBA,07:00 PM - 10:10 PM A,NAC990,,,
BUS501,1,FAS,07:00 PM - 10:10 PM M,NAC991,,,
BUS501,2,AkM2,07:00 PM - 10:10 PM R,NAC992,,,
BUS501,3,Mot,07:00 PM - 10:10 PM T,NAC605,,,
BUS501,4,OMG,07:00 PM - 10:10 PM A,NAC504,,,
BUS505,1,FjM,07:00 PM - 10:10 PM W,NAC510,,,
BUS505,2,MIBS,07:00 PM - 10:10 PM S,NAC508,,,
BUS505,3,MFRN,07:00 PM - 10:10 PM R,NAC511,,,
BUS505,4,MdMZ,07:00 PM - 10:10 PM A,NAC991,,,
BUS511,1,FAS,07:00 PM - 10:10 PM W,NAC991,,,
BUS511,2,TMY,03:00 PM - 06:30 PM M,NAC991,,,
BUS511,3,AbSA,07:00 PM - 10:10 PM T,NAC993,,,
BUS511,4,KZn,07:00 PM - 10:10 PM S,NAC993,,,
BUS511,5,KZn,07:00 PM - 10:10 PM A,NAC620,,,
BUS516,1,UTH,07:00 PM - 10:10 PM R,NAC991,,,
BUS516,2,UTH,03:00 PM - 06:30 PM A,NAC991,,,
BUS516,3,ABKr,07:00 PM - 10:10 PM W,NAC506,,,
BUS516,4,MdMI,07:00 PM - 10:10 PM M,NAC990,,,
BUS518,1,ItA,07:00 PM - 10:10 PM W,NAC511,,,
BUS518,2,NMA,07:00 PM - 10:10 PM M,NAC501,,,
BUS518,3,Zmn,07:00 PM - 10:10 PM T,NAC506,,,
BUS518,4,SAA4,03:00 PM - 06:30 PM A,NAC507,,,
BUS520,1,MdS,03:00 PM - 06:30 PM R,NAC990,,,
BUS520,2,MdS,03:00 PM - 06:30 PM A,NAC990,,,
BUS520,3,ZMU,07:00 PM - 10:10 PM M,NAC621,,,
BUS520,4,ZMU,07:00 PM - 10:10 PM F,NAC621,,,
BUS520,5,ULM,07:00 PM - 10:10 PM S,NAC509,,,
BUS520,6,ULM,09:00 AM - 12:30 PM F,NAC990,,,
BUS525,1,Tmr,07:00 PM - 10:10 PM M,NAC603,,,
BUS525,2,Tmr,07:00 PM - 10:10 PM W,NAC603,,,
BUS525,3,SBn,07:00 PM - 10:10 PM S,NAC619,,,
BUS525,4,SBn,07:00 PM - 10:10 PM T,NAC619,,,
BUS525,5,SAF1,03:00 PM - 06:30 PM A,NAC619,,,
BUS530,1,Tmr,07:00 PM - 10:10 PM T,NAC603,,,
BUS530,2,AKP,07:00 PM - 10:10 PM R,NAC993,,,
BUS530,3,ZB,07:00 PM - 10:10 PM M,NAC509,,,
BUS530,4,QSn,07:00 PM - 10:10 PM W,NAC621,,,
BUS530,5,MAU3,07:00 PM - 10:10 PM A,NAC503,,,
BUS535,1,DSr,07:00 PM - 10:10 PM M,NAC620,,,
BUS535,2,NZQ,07:00 PM - 10:10 PM W,NAC602,,,
BUS535,3,TBA,07:00 PM - 10:10 PM R,NAC604,,,
BUS535,4,ZbR,07:00 PM - 10:10 PM S,NAC604,,,
BUS535,5,MTDI,07:00 PM - 10:10 PM T,NAC514,,,
BUS535,6,MNE,07:00 PM - 10:10 PM A,NAC508,,,
BUS601,1,KsM,03:00 PM - 06:30 PM T,NAC992,,,
BUS601,2,KsM,07:00 PM - 10:10 PM T,NAC601,,,
BUS601,3,Alm,07:00 PM - 10:10 PM S,NAC991,,,
BUS601,4,QAF,07:00 PM - 10:10 PM W,NAC992,,,
BUS601,5,SRCy,07:00 PM - 10:10 PM F,NAC992,,,
BUS620,1,TBA,09:00 AM - 12:30 PM F,NAC603,,,
BUS620,2,RUE,07:00 PM - 10:10 PM W,NAC605,,,
BUS620,3,MHHS,07:00 PM - 10:10 PM T,NAC604,,,
BUS620,4,MNE,07:00 PM - 10:10 PM R,NAC508,,,
BUS620,5,SMKN,07:00 PM - 10:10 PM S,NAC510,,,
BUS635,1,SHNM,07:00 PM - 10:10 PM A,NAC514,,,
BUS635,2,Rma,07:00 PM - 10:10 PM W,NAC619A,,,
BUS635,3,Rma,07:00 PM - 10:10 PM M,NAC619A,,,
BUS635,4,TNK,07:00 PM - 10:10 PM R,NAC509,,,
BUS635,5,SNO,07:00 PM - 10:10 PM S,NAC502,,,
BUS650,1,ZTM,07:00 PM - 10:10 PM S,NAC992,,,
BUS650,2,ZTM,07:00 PM - 10:10 PM T,NAC992,,,
BUS650,3,SNO,07:00 PM - 10:10 PM M,NAC993,,,
BUS650,4,Hsi,03:00 PM - 06:30 PM A,NAC993,,,
BUS685,1,Mel,07:00 PM - 10:10 PM S,NAC602,,,
BUS685,2,Mel,07:00 PM - 10:10 PM T,NAC602,,,
BUS685,3,ZkJ,07:00 PM - 10:10 PM R,NAC507,,,
BUS685,4,ZMU,07:00 PM - 10:10 PM A,NAC621,,,
BUS690,1,MdS,07:00 PM - 10:10 PM S,NAC990,,,
BUS690,2,MdS,07:00 PM - 10:10 PM R,NAC990,,,
BUS690,3,NZQ,07:00 PM - 10:10 PM M,NAC602,,,
BUS690,4,ZkJ,07:00 PM - 10:10 PM A,NAC601,,,
BUS700,1,ZkJ,07:00 PM - 10:10 PM F,NAC603,,,
CE6102,1,NLM,09:00 AM - 12:00 PM F,SAC203,,,
CE6106,1,TBA,07:00 PM - 10:10 PM A,SAC313,,,
CE6204,1,NMSN,07:00 PM - 10:10 PM W,SAC313,,,
CE6505,1,Sbc,03:00 PM - 06:00 PM F,SAC311,,,
CE6606,1,Sbc,02:40 PM - 05:50 PM A,TBA_V,,,
CEE100,1,SRI,02:40 PM - 04:10 PM RA,SAC304,,,
CEE100,2,SRI,04:20 PM - 05:50 PM RA,SAC304,,,
CEE100,3,HASw,08:00 AM - 09:30 AM MW,SAC313,,,
CEE100,4,HASw,04:20 PM - 05:50 PM RA,NAC311,,,
CEE100,5,TBA,04:20 PM - 05:50 PM RA,SAC201,,,
CEE110,1,TTA,11:20 AM - 02:30 PM M,LIB606,,,
CEE110,3,Sjd,08:00 AM - 11:10 AM M,LIB606,,,
CEE110,4,Sjd,08:00 AM - 11:10 AM W,LIB606,,,
CEE110,5,SNF,11:20 AM - 02:30 PM W,LIB606,,,
CEE110,6,SNF,02:40 PM - 05:50 PM W,LIB606,,,
CEE110,7,SIU,02:40 PM - 05:50 PM S,LIB606,,,
CEE209,1,Seq,11:20 AM - 12:50 PM ST,SAC801A,,,
CEE209,2,Seq,09:40 AM - 11:10 AM MW,NAC512,,,
CEE209,3,Seq,11:20 AM - 12:50 PM MW,NAC512,,,
CEE209,4,NEM,11:20 AM - 12:50 PM ST,NAC509,,,
CEE210,1,TTA,09:40 AM - 11:10 AM MW,NAC992,,,
CEE210,3,NMSN,09:40 AM - 11:10 AM ST,NAC509,,,
CEE211,1,Nmr,09:40 AM - 11:10 AM ST,SAC313,,,
CEE211,2,Nmr,09:40 AM - 11:10 AM MW,SAC313,,,
CEE211,3,Nmr,11:20 AM - 12:50 PM MW,SAC313,,,
CEE211L,1,NMR,01:00 PM - 04:10 PM M,B118,,,
CEE211L,2,NMR,01:00 PM - 04:10 PM W,B118,,,
CEE212,1,Rqa,09:40 AM - 11:10 AM RA,SAC304,,,
CEE212,2,MIK,02:40 PM - 04:10 PM RA,SAC313,,,
CEE212,4,MIK,01:00 PM - 02:30 PM RA,SAC313,,,
CEE212L,1,TMY,09:40 AM - 12:50 PM W,B310A,,,
CEE212L,2,TMY,01:00 PM - 04:10 PM W,B310A,,,
CEE213,1,SLW,11:20 AM - 12:50 PM RA,SAC801A,,,
CEE213,2,SLW,02:40 PM - 04:10 PM RA,SAC801A,,,
CEE213,3,SLW,04:20 PM - 05:50 PM RA,SAC801A,,,
CEE213L,1,MLF,11:20 AM - 02:30 PM S,SAC724,,,
CEE213L,2,MLF,02:40 PM - 05:50 PM S,SAC724,,,
CEE213L,3,MLF,11:20 AM - 02:30 PM T,SAC724,,,
CEE213L,4,MLF,02:40 PM - 05:50 PM T,SAC724,,,
CEE213L,5,MLF,02:40 PM - 05:50 PM A,SAC724,,,
CEE214,1,NMSN,08:00 AM - 09:30 AM MW,SAC304,,,
CEE214,2,NMSN,09:40 AM - 11:10 AM MW,SAC304,,,
CEE214L,1,TTA,11:20 AM - 02:30 PM S,B113,,,
CEE214L,2,TTA,02:40 PM - 05:50 PM S,B113,,,
CEE215,1,TMY,09:40 AM - 11:10 AM ST,LIB610,,,
CEE215,2,TMY,08:00 AM - 09:30 AM ST,LIB604,,,
CEE240,1,MMS4,09:40 AM - 11:10 AM ST,NAC604,,,
CEE240,2,MMS4,11:20 AM - 12:50 PM ST,NAC604,,,
CEE240L,1,MMS4,01:00 PM - 04:10 PM T,B117,,,
CEE240L,2,MMS4,01:00 PM - 04:10 PM R,B117,,,
CEE250,1,Jbr,09:40 AM - 11:10 AM MW,NAC509,,,
CEE250L,1,Jbr,02:40 PM - 05:50 PM M,B115,,,
CEE250L,2,Jbr,02:40 PM - 05:50 PM W,B115,,,
CEE260,1,Sji,11:20 AM - 12:50 PM ST,SAC304,,,
CEE260,2,Sji,01:00 PM - 02:30 PM ST,SAC304,,,
CEE271L,1,YKB,11:20 AM - 02:30 PM M,B113,,,
CEE271L,2,YKB,02:40 PM - 05:50 PM M,B113,,,
CEE271L,3,YKB,11:20 AM - 02:30 PM W,B113,,,
CEE310,1,AMW,09:40 AM - 11:10 AM ST,SAC304,,,
CEE310,2,AMW,09:40 AM - 11:10 AM MW,OAT602,,,
CEE330,1,Mfq,01:00 PM - 02:30 PM ST,SAC313,,,
CEE330,3,MIK,04:20 PM - 05:50 PM RA,OAT601,,,
CEE330L,1,Nzu,11:20 AM - 02:30 PM S,LIB606,,,
CEE330L,2,Nzu,11:20 AM - 02:30 PM T,LIB606,,,
CEE331,1,TMY,08:00 AM - 09:30 AM ST,SAC304,,,
CEE335,1,Nzu,02:40 PM - 04:10 PM MW,SAC304,,,
CEE335,2,Nzu,11:20 AM - 12:50 PM MW,SAC201,,,
CEE335L,1,Mfq,09:40 AM - 12:50 PM R,LIB601,,,
CEE335L,2,Mfq,01:00 PM - 04:10 PM R,LIB601,,,
CEE340,1,MMS4,01:00 PM - 02:30 PM MW,SAC313,,,
CEE350,1,SbC,11:20 AM - 12:50 PM MW,SAC801A,,,
CEE350,2,SbC,02:40 PM - 04:10 PM MW,SAC313,,,
CEE360,1,Sji,11:20 AM - 12:50 PM MW,SAC304,,,
CEE360L,1,AMW,01:00 PM - 04:10 PM S,B118,,,
CEE360L,2,AMW,01:00 PM - 04:10 PM T,B118,,,
CEE370,1,NEM,11:20 AM - 12:50 PM MW,NAC413,,,
CEE370L,1,TBA,11:20 AM - 02:30 PM T,TBA_v2,,,
CEE371L,1,TTA,11:20 AM - 02:30 PM T,B115,,,
CEE373,1,AMW,01:00 PM - 02:30 PM MW,SAC801A,,,
CEE373L,1,TBA,11:20 AM - 02:30 PM T,TBA_V,,,
CEE415,1,SbC,09:40 AM - 11:10 AM MW,SAC801A,,,
CEE430,1,Nzu,02:40 PM - 04:10 PM ST,SAC304,,,
CEE437,1,Mfq,02:40 PM - 04:10 PM ST,SAC313,,,
CEE450,1,Jbr,11:20 AM - 12:50 PM MW,NAC509,,,
CEE460,1,Nmr,11:20 AM - 12:50 PM ST,SAC313,,,
CEE470,1,Seq,09:40 AM - 11:10 AM ST,SAC801A,,,
CEE472,1,Sji,01:00 PM - 02:30 PM MW,SAC304,,,
CHE101,1,FZD,01:00 PM - 02:30 PM ST,SAC316,,,
CHE101,2,SOH,06:00 PM - 07:30 PM MW,NAC205,,,
CHE101,3,SMD1,01:00 PM - 02:30 PM ST,SAC513,,,
CHE101,4,SMD1,04:20 PM - 05:50 PM ST,SAC511,,,
CHE101,5,MKR,08:00 AM - 09:30 AM MW,SAC316,,,
CHE101,6,PYN,01:00 PM - 02:30 PM ST,NAC993,,,
CHE101,7,FZD,02:40 PM - 04:10 PM ST,SAC802,,,
CHE101,8,HMS,04:20 PM - 05:50 PM MW,SAC407,,,
CHE101,9,SOH,04:20 PM - 05:50 PM MW,SAC404,,,
CHE101,10,MIO,04:20 PM - 05:50 PM ST,SAC802,,,
CHE101,11,SOH,01:00 PM - 02:30 PM MW,OAT602,,,
CHE101,12,MKR,01:00 PM - 02:30 PM MW,SAC316,,,
CHE101,13,HMS,06:00 PM - 07:30 PM MW,NAC301,,,
CHE101,14,MAR5,06:00 PM - 07:30 PM RA,NAC301,,,
CHE101,15,MAZM,08:00 AM - 09:30 AM RA,SAC403,,,
CHE101,16,ABI,08:00 AM - 09:30 AM RA,SAC404,,,
CHE101,17,BUN,08:00 AM - 09:30 AM RA,SAC407,,,
CHE101,18,AYS,09:40 AM - 11:10 AM RA,SAC406,,,
CHE101,19,MAZM,09:40 AM - 11:10 AM RA,SAC511,,,
CHE101,20,BUN,09:40 AM - 11:10 AM RA,NAC301,,,
CHE101,21,ABI,11:20 AM - 12:50 PM RA,SAC401,,,
CHE101,22,MABA,11:20 AM - 12:50 PM RA,SAC402,,,
CHE101,23,MTN2,11:20 AM - 12:50 PM RA,SAC802,,,
CHE101,24,LTB,11:20 AM - 12:50 PM RA,NAC307,,,
CHE101,25,MLZ,08:00 AM - 09:30 AM RA,NAC513,,,
CHE101,26,ABI,01:00 PM - 02:30 PM RA,SAC401,,,
CHE101,27,MTN2,01:00 PM - 02:30 PM RA,SAC402,,,
CHE101,28,SQU,01:00 PM - 02:30 PM RA,SAC403,,,
CHE101,30,SQU,02:40 PM - 04:10 PM RA,SAC401,,,
CHE101,31,LIZN,09:40 AM - 11:10 AM ST,SAC312,,,
CHE101,32,LIZN,11:20 AM - 12:50 PM ST,SAC306,,,
CHE101,33,LIZN,08:00 AM - 09:30 AM MW,SAC312,,,
CHE101,34,TBA,08:00 AM - 09:30 AM RA,SAC314,,,
CHE101,35,TBA,04:20 PM - 05:50 PM RA,NAC204,,,
CHE101,36,MASM,11:20 AM - 12:50 PM RA,SAC312,,,
CHE101,37,MABA,02:40 PM - 04:10 PM RA,SAC407,,,
CHE101,38,MTN2,04:20 PM - 05:50 PM RA,SAC401,,,
CHE101,39,SNHT,04:20 PM - 05:50 PM RA,SAC402,,,
CHE101,40,MABA,04:20 PM - 05:50 PM RA,SAC403,,,
CHE101,41,MMR3,04:20 PM - 05:50 PM RA,SAC404,,,
CHE101,42,LTB,04:20 PM - 05:50 PM RA,SAC405,,,
CHE101,43,MASM,04:20 PM - 05:50 PM RA,SAC407,,,
CHE101,45,MASM,06:00 PM - 07:30 PM RA,SAC304,,,
CHE101,46,SMD1,06:00 PM - 07:30 PM ST,NAC301,,,
CHE101,47,BUN,01:00 PM - 02:30 PM RA,SAC405,,,
CHE101,48,MMR3,06:00 PM - 07:30 PM RA,NAC205,,,
CHE101,49,SFRH,04:20 PM - 05:50 PM MW,SAC316,,,
CHE101,50,ABI,08:00 AM - 09:30 AM RA,OAT602,,,
CHE101,51,AYS,11:20 AM - 12:50 PM RA,OAT602,,,
CHE101L,1,MH1,11:20 AM - 02:20 PM M,SAC409_V,,,
CHE101L,2,MH1,02:40 PM - 05:40 PM M,SAC409,,,
CHE101L,3,MH1,02:40 PM - 05:40 PM M,SAC409_V,,,
CHE101L,4,MH1,11:20 AM - 02:20 PM T,SAC409,,,
CHE101L,5,MH1,11:20 AM - 02:20 PM T,SAC409_V,,,
CHE101L,6,MH1,02:40 PM - 05:40 PM T,SAC409,,,
CHE101L,7,MH1,02:40 PM - 05:40 PM T,SAC409_V,,,
CHE101L,8,MH1,02:40 PM - 05:40 PM W,SAC409,,,
CHE101L,9,MH1,02:40 PM - 05:40 PM W,SAC409_V,,,
CHE101L,10,HML,08:00 AM - 11:00 AM S,SAC409,,,
CHE101L,11,HML,08:00 AM - 11:00 AM S,SAC409_V,,,
CHE101L,12,SFRH,11:20 AM - 02:20 PM S,SAC409,,,
CHE101L,13,SFRH,11:20 AM - 02:20 PM S,SAC409_V,,,
CHE101L,14,SFRH,02:40 PM - 05:40 PM S,SAC409,,,
CHE101L,15,SFRH,02:40 PM - 05:40 PM S,SAC409_V,,,
CHE101L,16,ADP,08:00 AM - 11:00 AM M,SAC409,,,
CHE101L,17,ADP,08:00 AM - 11:00 AM M,SAC409_V,,,
CHE101L,18,FZD,11:20 AM - 02:20 PM M,SAC409,,,
CHE101L,19,HML,08:00 AM - 11:00 AM T,SAC409,,,
CHE101L,20,FZD,08:00 AM - 11:00 AM W,SAC409,,,
CHE101L,21,FZD,08:00 AM - 11:00 AM W,SAC409_V,,,
CHE101L,22,SFRH,11:20 AM - 02:20 PM W,SAC409,,,
CHE101L,23,SFRH,11:20 AM - 02:20 PM W,SAC409_V,,,
CHE101L,24,AAM4,11:20 AM - 02:20 PM R,SAC409,,,
CHE101L,25,AAM4,11:20 AM - 02:20 PM R,SAC409_V,,,
CHE101L,26,MLZ,02:40 PM - 05:40 PM R,SAC409,,,
CHE101L,27,MLZ,02:40 PM - 05:40 PM R,SAC409_V,,,
CHE101L,28,PYN,08:00 AM - 11:00 AM A,SAC409,,,
CHE101L,29,PYN,08:00 AM - 11:00 AM A,SAC409_V,,,
CHE101L,30,PYN,11:20 AM - 02:20 PM A,SAC409,,,
CHE101L,31,PYN,11:20 AM - 02:20 PM A,SAC409_V,,,
CHE101L,32,PYN,02:40 PM - 05:40 PM A,SAC409,,,
CHE101L,33,PYN,02:40 PM - 05:40 PM A,SAC409_V,,,
CHE101L,34,MUNTASIR,08:00 AM - 11:00 AM T,SAC415B,,,
CHE101L,35,MUNTASIR,08:00 AM - 11:00 AM T,SAC415B_V,,,
CHE101L,36,MUNTASIR,11:20 AM - 02:20 PM W,SAC415B_V,,,
CHE101L,37,MAZM,11:20 AM - 02:20 PM R,SAC415B,,,
CHE101L,38,MAZM,11:20 AM - 02:20 PM R,SAC415B_V,,,
CHE101L,39,AAM4,02:40 PM - 05:40 PM R,SAC415B,,,
CHE101L,40,MMR3,08:00 AM - 11:00 AM A,SAC415B,,,
CHE101L,41,MMR3,08:00 AM - 11:00 AM A,SAC415B_V,,,
CHE101L,42,MMR3,11:20 AM - 02:20 PM A,SAC415B,,,
CHE101L,43,MAZM,11:20 AM - 02:20 PM A,SAC415B_V,,,
CHE101L,44,MLZ,02:40 PM - 05:40 PM A,SAC415B,,,
CHE101L,45,MLZ,02:40 PM - 05:40 PM A,SAC415B_V,,,
CHE201,1,ADP,02:40 PM - 04:10 PM ST,NAC307,,,
CHE201,2,ADP,01:00 PM - 02:30 PM MW,SAC802,,,
CHE201,3,ADP,02:40 PM - 04:10 PM MW,NAC507,,,
CHE201,4,ADP,09:40 AM - 11:10 AM RA,SAC407,,,
CHE201,5,ADP,11:20 AM - 12:50 PM RA,SAC407,,,
CHE201,6,NRO,08:00 AM - 09:30 AM ST,SAC511,,,
CHE201,7,NRO,01:00 PM - 02:30 PM ST,NAC301,,,
CHE201,9,ESD,01:00 PM - 02:30 PM MW,NAC301,,,
CHE201,10,OFK,01:00 PM - 02:30 PM RA,SAC802,,,
CHE201,11,OFK,11:20 AM - 12:50 PM RA,NAC507,,,
CHE201,12,SNHT,11:20 AM - 12:50 PM RA,SAC405,,,
CHE201,13,OFK,08:00 AM - 09:30 AM RA,NAC301,,,
CHE201,14,SNHT,02:40 PM - 04:10 PM RA,SAC402,,,
CHE201,15,ESD,11:20 AM - 12:50 PM ST,SAC201,,,
CHE201,16,ADP,09:40 AM - 11:10 AM RA,OAT602,,,
CHE201,17,ADP,01:00 PM - 02:30 PM RA,OAT601,,,
CHE201,18,SNHT,02:40 PM - 04:10 PM RA,OAT602,,,
CHE201,19,SNHT,04:20 PM - 05:50 PM RA,NAC415,,,
CHE202,1,MKUN,08:00 AM - 09:30 AM MW,SAC405,,,
CHE202,2,MKUN,09:40 AM - 11:10 AM MW,SAC201,,,
CHE202,3,MIO,08:00 AM - 09:30 AM MW,SAC403,,,
