Course,Section,Faculty,Time,Room,Semester,Predicted Faculty,Records
CEE492,7,SEq,TBA,10(7),,,
CEE492,8,MMS4,TBA,5(0),,,
CEE492,9,Mfq,TBA,0(0),,,
CEE492,10,TMY,TBA,5(5),,,
CEE492,11,NMSN,TBA,10(10),,,
CEE492,12,AMW,TBA,12(0),,,
CEE492,13,TTA,TBA,0(0),,,
CEE498,1,sji,TBA,5(4),,,
CEE498,2,Jbr,TBA,5(3),,,
CEE498,3,Nzu,TBA,5(5),,,
CEE498,4,Nmr,TBA,5(2),,,
CEE498,5,Sbc,TBA,5(0),,,
CEE498,6,NEM,TBA,5(0),,,
CEE498,7,SEq,TBA,5(3),,,
CEE498,8,MMS4,TBA,5(0),,,
CEE498,9,Mfq,TBA,5(4),,,
CEE498,10,TMY,TBA,5(0),,,
CEE498,11,NMSN,TBA,5(0),,,
CEE498,12,AMW,TBA,5(0),,,
CEE498,13,TTA,TBA,5(3),,,
CEE499A,1,SjI,TBA,5(0),,,
CEE499A,2,JBr,TBA,0(0),,,
CEE499A,3,Nzu,TBA,16(3),,,
CEE499A,4,Nmr,TBA,10(5),,,
CEE499A,5,SbC,TBA,3(0),,,
CEE499A,6,NEM,TBA,3(2),,,
CEE499A,7,SEq,TBA,10(5),,,
CEE499A,8,MMS4,TBA,0(0),,,
CEE499A,9,Mfq,TBA,5(5),,,
CEE499A,10,TMY,TBA,10(3),,,
CEE499A,11,NMSN,TBA,10(2),,,
CEE499A,12,AMW,TBA,3(0),,,
CEE499A,13,TTA,TBA,0(0),,,
CEE499B,1,Sji,TBA,0(0),,,
CEE499B,2,Jbr,TBA,14(0),,,
CEE499B,3,Nzu,TBA,10(9),,,
CEE499B,4,Nmr,TBA,0(0),,,
CEE499B,5,Sbc,TBA,0(0),,,
CEE499B,6,NEM,TBA,0(0),,,
CEE499B,7,SEq,TBA,0(0),,,
CEE499B,8,MMS4,TBA,0(0),,,
CEE499B,9,Mfq,TBA,0(0),,,
CEE499B,10,TMY,TBA,7(0),,,
CEE499B,11,NMSN,TBA,3(3),,,
CEE499B,12,AMW,TBA,0(0),,,
CEE499B,13,TTA,TBA,0(0),,,
CEE499C,1,Sji,TBA,5(0),,,
CEE499C,2,Jbr,TBA,10(0),,,
CEE499C,3,Nzu,TBA,4(0),,,
CEE499C,4,Nmr,TBA,5(3),,,
CEE499C,5,Sbc,TBA,0(0),,,
CEE499C,6,NEM,TBA,0(0),,,
CEE499C,7,SEq,TBA,0(0),,,
CEE499C,8,MMS4,TBA,0(0),,,
CEE499C,9,Mfq,TBA,15(11),,,
CEE499C,10,TMY,TBA,0(0),,,
CEE499C,11,NMSN,TBA,4(0),,,
CEE499C,12,AMW,TBA,0(0),,,
CEE499C,13,TTA,TBA,0(0),,,
CHE101,1,FZD,01:00 PM - 02:30 PM ST,40(40),,,
CHE101,2,SOH,06:00 PM - 07:30 PM MW,40(40),,,
CHE101,3,SMD1,01:00 PM - 02:30 PM ST,40(40),,,
CHE101,4,SMD1,04:20 PM - 05:50 PM ST,40(40),,,
CHE101,5,MKR,08:00 AM - 09:30 AM MW,40(40),,,
CHE101,6,PYN,01:00 PM - 02:30 PM ST,40(40),,,
CHE101,7,FZD,02:40 PM - 04:10 PM ST,40(40),,,
CHE101,8,HMS,04:20 PM - 05:50 PM MW,40(40),,,
CHE101,9,SOH,04:20 PM - 05:50 PM MW,40(40),,,
CHE101,10,MIO,04:20 PM - 05:50 PM ST,40(40),,,
CHE101,11,SOH,01:00 PM - 02:30 PM MW,40(40),,,
CHE101,12,MKR,01:00 PM - 02:30 PM MW,40(40),,,
CHE101,13,HMS,06:00 PM - 07:30 PM MW,40(40),,,
CHE101,14,MAR5,06:00 PM - 07:30 PM RA,40(40),,,
CHE101,15,MAZM,08:00 AM - 09:30 AM RA,40(40),,,
CHE101,16,SZF,08:00 AM - 09:30 AM RA,40(40),,,
CHE101,17,BUN,08:00 AM - 09:30 AM RA,40(40),,,
CHE101,18,MbMd,09:40 AM - 11:10 AM RA,40(40),,,
CHE101,19,MAZM,09:40 AM - 11:10 AM RA,40(40),,,
CHE101,20,BUN,09:40 AM - 11:10 AM RA,40(40),,,
CHE101,21,SZF,11:20 AM - 12:50 PM RA,40(40),,,
CHE101,22,MABA,11:20 AM - 12:50 PM RA,40(40),,,
CHE101,23,MTN2,11:20 AM - 12:50 PM RA,40(40),,,
CHE101,24,LTB,11:20 AM - 12:50 PM RA,40(40),,,
CHE101,25,MLZ,08:00 AM - 09:30 AM RA,40(40),,,
CHE101,26,SZF,01:00 PM - 02:30 PM RA,40(40),,,
CHE101,27,MTN2,01:00 PM - 02:30 PM RA,40(40),,,
CHE101,28,SQU,01:00 PM - 02:30 PM RA,40(40),,,
CHE101,30,MASM,02:40 PM - 04:10 PM RA,40(40),,,
CHE101,31,LIZN,09:40 AM - 11:10 AM ST,40(40),,,
CHE101,32,LIZN,11:20 AM - 12:50 PM ST,40(40),,,
CHE101,33,LIZN,08:00 AM - 09:30 AM MW,40(40),,,
CHE101,34,TBA,08:00 AM - 09:30 AM RA,40(40),,,
CHE101,35,TBA,04:20 PM - 05:50 PM RA,40(40),,,
CHE101,36,MASM,11:20 AM - 12:50 PM RA,40(40),,,
CHE101,37,MABA,02:40 PM - 04:10 PM RA,40(40),,,
CHE101,38,MTN2,04:20 PM - 05:50 PM RA,40(40),,,
CHE101,40,MABA,04:20 PM - 05:50 PM RA,40(40),,,
CHE101,41,MMR3,04:20 PM - 05:50 PM RA,40(40),,,
CHE101,42,SQU,04:20 PM - 05:50 PM RA,40(40),,,
CHE101,43,MASM,04:20 PM - 05:50 PM RA,40(40),,,
CHE101,45,MbMd,06:00 PM - 07:30 PM RA,40(40),,,
CHE101,46,SMD1,06:00 PM - 07:30 PM ST,40(40),,,
CHE101,47,BUN,01:00 PM - 02:30 PM RA,40(40),,,
CHE101,48,MMR3,06:00 PM - 07:30 PM RA,40(40),,,
CHE101,49,SFRH,04:20 PM - 05:50 PM MW,40(40),,,
CHE101,50,ABI,08:00 AM - 09:30 AM RA,80(80),,,
CHE101,51,AYS,11:20 AM - 12:50 PM RA,80(80),,,
CHE101,52,ABI,01:00 PM - 02:30 PM RA,80(80),,,
CHE101,53,MKR,09:40 AM - 11:10 AM MW,40(40),,,
CHE101,54,HMS,01:00 PM - 02:30 PM MW,40(40),,,
CHE101L,1,MH1,11:20 AM - 02:20 PM M,10(10),,,
CHE101L,2,MH1,02:40 PM - 05:40 PM M,20(20),,,
CHE101L,3,MH1,02:40 PM - 05:40 PM M,20(20),,,
CHE101L,4,MH1,11:20 AM - 02:20 PM T,10(10),,,
CHE101L,5,MH1,11:20 AM - 02:20 PM T,20(20),,,
CHE101L,6,MH1,02:40 PM - 05:40 PM T,10(10),,,
CHE101L,7,MH1,02:40 PM - 05:40 PM T,20(20),,,
CHE101L,8,MH1,02:40 PM - 05:40 PM W,20(20),,,
CHE101L,9,MH1,02:40 PM - 05:40 PM W,10(10),,,
CHE101L,10,HML,08:00 AM - 11:00 AM S,20(20),,,
CHE101L,11,HML,08:00 AM - 11:00 AM S,10(10),,,
CHE101L,12,SFRH,11:20 AM - 02:20 PM S,20(20),,,
CHE101L,13,SFRH,11:20 AM - 02:20 PM S,10(10),,,
CHE101L,14,SFRH,02:40 PM - 05:40 PM S,20(20),,,
CHE101L,15,SFRH,02:40 PM - 05:40 PM S,10(10),,,
CHE101L,16,ADP,08:00 AM - 11:00 AM M,20(20),,,
CHE101L,17,ADP,08:00 AM - 11:00 AM M,10(10),,,
CHE101L,18,FZD,11:20 AM - 02:20 PM M,20(20),,,
CHE101L,19,HML,08:00 AM - 11:00 AM T,10(10),,,
CHE101L,20,FZD,08:00 AM - 11:00 AM W,10(10),,,
CHE101L,21,FZD,08:00 AM - 11:00 AM W,20(20),,,
CHE101L,22,SFRH,11:20 AM - 02:20 PM W,20(20),,,
CHE101L,23,SFRH,11:20 AM - 02:20 PM W,10(10),,,
CHE101L,24,AAM4,11:20 AM - 02:20 PM R,20(20),,,
CHE101L,25,AAM4,11:20 AM - 02:20 PM R,10(10),,,
CHE101L,26,MLZ,02:40 PM - 05:40 PM R,20(20),,,
CHE101L,27,MLZ,02:40 PM - 05:40 PM R,10(10),,,
CHE101L,28,PYN,08:00 AM - 11:00 AM A,20(20),,,
CHE101L,29,PYN,08:00 AM - 11:00 AM A,20(20),,,
CHE101L,30,PYN,11:20 AM - 02:20 PM A,10(10),,,
CHE101L,31,PYN,11:20 AM - 02:20 PM A,20(20),,,
CHE101L,32,PYN,02:40 PM - 05:40 PM A,20(20),,,
CHE101L,33,PYN,02:40 PM - 05:40 PM A,10(10),,,
CHE101L,34,MTSA,08:00 AM - 11:00 AM T,20(20),,,
CHE101L,35,MTSA,08:00 AM - 11:00 AM T,20(20),,,
CHE101L,36,MAKN,11:20 AM - 02:20 PM W,10(10),,,
CHE101L,37,MAZM,11:20 AM - 02:20 PM R,20(20),,,
CHE101L,38,MAZM,11:20 AM - 02:20 PM R,10(10),,,
CHE101L,39,AAM4,02:40 PM - 05:40 PM R,20(20),,,
CHE101L,40,MMR3,08:00 AM - 11:00 AM A,10(10),,,
CHE101L,41,MMR3,08:00 AM - 11:00 AM A,20(20),,,
CHE101L,42,MMR3,11:20 AM - 02:20 PM A,20(20),,,
CHE101L,43,MAZM,11:20 AM - 02:20 PM A,10(10),,,
CHE101L,44,MLZ,02:40 PM - 05:40 PM A,20(20),,,
CHE101L,45,MLZ,02:40 PM - 05:40 PM A,10(10),,,
CHE201,2,ADP,01:00 PM - 02:30 PM MW,40(40),,,
CHE201,3,ADP,02:40 PM - 04:10 PM MW,40(40),,,
CHE201,6,NRO,08:00 AM - 09:30 AM ST,40(40),,,
CHE201,7,NRO,01:00 PM - 02:30 PM ST,40(40),,,
CHE201,9,ESD,01:00 PM - 02:30 PM MW,40(40),,,
CHE201,10,OFK,01:00 PM - 02:30 PM RA,40(40),,,
CHE201,11,OFK,11:20 AM - 12:50 PM RA,40(40),,,
CHE201,13,OFK,08:00 AM - 09:30 AM RA,40(40),,,
CHE201,15,ESD,11:20 AM - 12:50 PM ST,40(40),,,
CHE201,16,ADP,09:40 AM - 11:10 AM RA,80(80),,,
CHE201,17,ADP,01:00 PM - 02:30 PM RA,80(80),,,
CHE201,18,SNHT,02:40 PM - 04:10 PM RA,80(80),,,
CHE201,19,SNHT,04:20 PM - 05:50 PM RA,80(80),,,
CHE202,1,MKUN,08:00 AM - 09:30 AM MW,40(40),,,
CHE202,2,MKUN,09:40 AM - 11:10 AM MW,40(40),,,
CHE202,3,MIO,08:00 AM - 09:30 AM MW,40(40),,,
CHE202,4,MIO,08:00 AM - 09:30 AM ST,40(40),,,
CHE202,5,MIO,01:00 PM - 02:30 PM ST,40(40),,,
CHE202,6,MIO,09:40 AM - 11:10 AM ST,40(40),,,
CHE202,8,TSHQ,09:40 AM - 11:10 AM RA,40(40),,,
CHE202,9,TSHQ,11:20 AM - 12:50 PM RA,40(40),,,
CHE202,12,MAR5,02:40 PM - 04:10 PM RA,40(40),,,
CHE202,13,AYS,01:00 PM - 02:30 PM RA,80(80),,,
CHE202L,1,MKUN,11:20 AM - 02:20 PM T,20(20),,,
CHE202L,2,MIO,11:20 AM - 02:20 PM W,20(20),,,
CHE202L,3,THN,08:00 AM - 11:00 AM S,20(20),,,
CHE202L,4,MIO,11:20 AM - 02:20 PM M,20(20),,,
CHE202L,5,MIO,11:20 AM - 02:20 PM M,20(20),,,
CHE202L,6,THN,08:00 AM - 11:00 AM M,20(20),,,
CHE202L,7,THN,08:00 AM - 11:00 AM M,20(20),,,
CHE202L,8,TSHQ,02:40 PM - 05:40 PM S,20(20),,,
CHE202L,9,TSHQ,02:40 PM - 05:40 PM S,20(20),,,
CHE202L,10,NRO,02:40 PM - 05:40 PM T,20(20),,,
CHE202L,11,NRO,02:40 PM - 05:40 PM T,20(20),,,
CHE202L,12,THN,08:00 AM - 11:00 AM W,20(20),,,
CHE202L,13,THN,08:00 AM - 11:00 AM W,20(20),,,
CHE202L,14,THN,08:00 AM - 11:00 AM S,20(20),,,
CHE203,1,MKUN,08:00 AM - 09:30 AM ST,40(40),,,
CHE203,2,MKUN,09:40 AM - 11:10 AM ST,40(40),,,
CHE203,3,MKUN,04:20 PM - 05:50 PM ST,40(40),,,
CHE203,4,MAR5,01:00 PM - 02:30 PM RA,40(40),,,
CHE203L,1,MKUN,11:20 AM - 02:20 PM S,20(20),,,
CHE203L,2,MKUN,11:20 AM - 02:20 PM S,20(20),,,
CHE203L,3,TSHQ,02:40 PM - 05:40 PM M,20(20),,,
CHE203L,4,TSHQ,02:40 PM - 05:40 PM M,20(20),,,
CHN101,1,Rbt,11:20 AM - 12:50 PM ST,35(35),,,
CHN101,2,Rbt,02:40 PM - 04:10 PM ST,35(35),,,
CHN101,3,AzH1,09:40 AM - 11:10 AM RA,40(40),,,
CHN101,4,AzH1,01:00 PM - 02:30 PM RA,40(40),,,
CHN101,5,TBA,01:00 PM - 02:30 PM RA,35(35),,,
CHN101,6,TBA,02:40 PM - 04:10 PM RA,35(35),,,
CHN201,1,Rbt,01:00 PM - 02:30 PM MW,40(39),,,
CHN201,2,Rbt,02:40 PM - 04:10 PM MW,40(34),,,
CHN201,3,AzH1,08:00 AM - 09:30 AM RA,40(40),,,
CSE115,1,NvA,08:00 AM - 09:30 AM ST,40(40),,,
CSE115,2,NvA,09:40 AM - 11:10 AM ST,41(41),,,
CSE115,3,RjP,09:40 AM - 11:10 AM ST,40(40),,,
CSE115,4,MSRb,01:00 PM - 02:30 PM ST,40(40),,,
CSE115,5,TBA,08:00 AM - 09:30 AM ST,40(40),,,
CSE115,6,MLD,09:40 AM - 11:10 AM ST,40(40),,,
CSE115,7,MLE,01:00 PM - 02:30 PM ST,40(40),,,
CSE115,8,MLE,04:20 PM - 05:50 PM ST,40(40),,,
CSE115,9,HSM,02:40 PM - 04:10 PM RA,40(40),,,
CSE115,10,TnS1,02:40 PM - 04:10 PM MW,40(40),,,
CSE115,11,TnS1,04:20 PM - 05:50 PM MW,38(38),,,
CSE115,12,RIH,01:00 PM - 02:30 PM ST,38(38),,,
CSE115,13,OISD,02:40 PM - 04:10 PM MW,38(38),,,
CSE115,14,OISD,02:40 PM - 04:10 PM ST,38(38),,,
CSE115,15,AKR,09:40 AM - 11:10 AM RA,38(38),,,
CSE115,16,CFA,08:00 AM - 09:30 AM ST,38(38),,,
CSE115,17,CFA,09:40 AM - 11:10 AM ST,38(38),,,
CSE115,18,MDSH,11:20 AM - 12:50 PM RA,38(38),,,
CSE115,19,TBA,09:40 AM - 11:10 AM RA,38(38),,,
CSE115,20,TBA,04:20 PM - 05:50 PM ST,38(38),,,
CSE115L,1,NvA,11:20 AM - 12:50 PM ST,40(40),,,
CSE115L,2,NvA,01:00 PM - 02:30 PM ST,42(42),,,
CSE115L,3,RjP,01:00 PM - 02:30 PM ST,40(40),,,
CSE115L,4,MSRb,09:40 AM - 11:10 AM ST,40(40),,,
CSE115L,5,TBA,11:20 AM - 12:50 PM ST,40(40),,,
CSE115L,6,MLD,02:40 PM - 04:10 PM ST,40(40),,,
CSE115L,7,MLE,11:20 AM - 12:50 PM ST,40(40),,,
CSE115L,8,MLE,02:40 PM - 04:10 PM ST,40(40),,,
CSE115L,9,HSM,04:20 PM - 05:50 PM RA,40(40),,,
CSE115L,10,TnS1,11:20 AM - 12:50 PM MW,40(40),,,
CSE115L,11,TnS1,01:00 PM - 02:30 PM MW,35(35),,,
CSE115L,12,RIH,11:20 AM - 12:50 PM ST,35(35),,,
CSE115L,13,OISD,11:20 AM - 12:50 PM MW,35(35),,,
CSE115L,14,OISD,09:40 AM - 11:10 AM ST,35(35),,,
CSE115L,15,AKR,01:00 PM - 02:30 PM RA,35(33),,,
CSE115L,16,CFA,11:20 AM - 12:50 PM ST,35(35),,,
CSE115L,17,CFA,01:00 PM - 02:30 PM ST,35(35),,,
CSE115L,18,MDSH,01:00 PM - 02:30 PM RA,35(31),,,
CSE115L,19,TBA,02:40 PM - 04:10 PM RA,35(26),,,
CSE115L,20,TBA,09:40 AM - 11:10 AM ST,35(35),,,
CSE173,1,SLE,09:40 AM - 11:10 AM MW,35(35),,,
CSE173,2,MSK1,11:20 AM - 12:50 PM ST,35(35),,,
CSE173,3,MSK1,01:00 PM - 02:30 PM ST,35(35),,,
CSE173,4,MLE,02:40 PM - 04:10 PM MW,35(35),,,
CSE173,5,MLE,04:20 PM - 05:50 PM MW,35(35),,,
CSE173,6,SvA,08:00 AM - 09:30 AM MW,35(35),,,
CSE173,7,ITN,01:00 PM - 02:30 PM RA,35(35),,,
CSE173,8,ITN,04:20 PM - 05:50 PM RA,35(35),,,
CSE173,9,AKR,11:20 AM - 12:50 PM RA,35(35),,,
CSE173,10,SfT,08:00 AM - 09:30 AM RA,35(35),,,
CSE173,11,SfT,09:40 AM - 11:10 AM RA,35(35),,,
CSE173,12,RIS,02:40 PM - 04:10 PM RA,35(35),,,
CSE173,13,SLE,11:20 AM - 12:50 PM MW,35(35),,,
CSE173,14,TBA,02:40 PM - 04:10 PM RA,35(35),,,
CSE173,15,TBA,08:00 AM - 09:30 AM ST,35(35),,,
CSE215,1,RRn,11:20 AM - 12:50 PM ST,35(35),,,
CSE215,2,RRn,02:40 PM - 04:10 PM MW,35(35),,,
CSE215,3,RjP,09:40 AM - 11:10 AM MW,35(35),,,
CSE215,4,SfR1,09:40 AM - 11:10 AM MW,35(35),,,
CSE215,5,SvA,08:00 AM - 09:30 AM ST,35(35),,,
CSE215,6,SvA,09:40 AM - 11:10 AM ST,35(35),,,
CSE215,7,HSM,02:40 PM - 04:10 PM MW,30(30),,,
CSE215,8,RIH,01:00 PM - 02:30 PM MW,32(32),,,
CSE215,9,MUO,02:40 PM - 04:10 PM ST,30(30),,,
CSE215,10,MfR,11:20 AM - 12:50 PM ST,35(35),,,
CSE215,11,SAM3,08:00 AM - 09:30 AM RA,35(35),,,
CSE215,12,SAM3,09:40 AM - 11:10 AM RA,35(35),,,
CSE215,13,STL,08:00 AM - 09:30 AM MW,35(35),,,
CSE215L,1,RRn,02:40 PM - 04:10 PM ST,35(35),,,
CSE215L,2,RRn,04:20 PM - 05:50 PM MW,35(35),,,
CSE215L,3,RjP,01:00 PM - 02:30 PM MW,35(35),,,
CSE215L,4,SfR1,08:00 AM - 09:30 AM MW,35(27),,,
CSE215L,5,SvA,11:20 AM - 12:50 PM ST,35(35),,,
CSE215L,6,SvA,01:00 PM - 02:30 PM ST,35(34),,,
CSE215L,7,HSM,11:20 AM - 12:50 PM MW,35(35),,,
CSE215L,8,RIH,02:40 PM - 04:10 PM MW,32(32),,,
CSE215L,9,MUO,04:20 PM - 05:50 PM ST,35(21),,,
CSE215L,10,MfR,02:40 PM - 04:10 PM ST,35(35),,,
CSE215L,11,SAM3,01:00 PM - 02:30 PM RA,35(35),,,
CSE215L,12,SAM3,11:20 AM - 12:50 PM RA,35(35),,,
CSE215L,13,STL,11:20 AM - 12:50 PM MW,35(35),,,
CSE225,1,RjP,11:20 AM - 12:50 PM ST,35(35),,,
CSE225,2,RIH,02:40 PM - 04:10 PM ST,35(35),,,
CSE225,3,MUO,01:00 PM - 02:30 PM MW,35(35),,,
CSE225,4,MUO,04:20 PM - 05:50 PM MW,35(35),,,
CSE225,5,IqN,01:00 PM - 02:30 PM ST,35(35),,,
CSE225,6,IqN,02:40 PM - 04:10 PM ST,35(35),,,
CSE225,7,SAK1,08:00 AM - 09:30 AM RA,35(35),,,
CSE225,8,SAK1,09:40 AM - 11:10 AM RA,35(35),,,
CSE225,9,MRH1,08:00 AM - 09:30 AM MW,35(35),,,
CSE225L,1,RjP,02:40 PM - 04:10 PM ST,35(34),,,
CSE225L,2,RIH,09:40 AM - 11:10 AM ST,35(34),,,
CSE225L,3,MUO,09:40 AM - 11:10 AM MW,35(32),,,
CSE225L,4,MUO,11:20 AM - 12:50 PM MW,35(33),,,
CSE225L,5,IqN,08:00 AM - 09:30 AM ST,35(35),,,
CSE225L,6,IqN,09:40 AM - 11:10 AM ST,35(35),,,
CSE225L,7,SAK1,11:20 AM - 12:50 PM RA,35(34),,,
CSE225L,8,SAK1,01:00 PM - 02:30 PM RA,35(35),,,
CSE225L,9,MRH1,01:00 PM - 02:30 PM MW,35(35),,,
CSE231,1,SLE,09:40 AM - 11:10 AM ST,35(35),,,
CSE231,2,SLE,11:20 AM - 12:50 PM ST,35(35),,,
CSE231,3,NjL,01:00 PM - 02:30 PM ST,35(35),,,
CSE231,4,NJL,02:40 PM - 04:10 PM ST,35(30),,,
CSE231,5,TnF,08:00 AM - 09:30 AM ST,35(35),,,
CSE231,6,HSM,01:00 PM - 02:30 PM MW,35(35),,,
CSE231,7,ALHQ,08:00 AM - 09:30 AM ST,35(35),,,
CSE231,8,ALHQ,11:20 AM - 12:50 PM ST,35(35),,,
CSE231,9,KSE,09:40 AM - 11:10 AM ST,35(35),,,
CSE231,10,KdA1,08:00 AM - 09:30 AM RA,35(35),,,
CSE231,11,KDA1,09:40 AM - 11:10 AM RA,35(35),,,
CSE231L,1,SLE,02:40 PM - 05:50 PM S,35(35),,,
CSE231L,2,SLE,02:40 PM - 05:50 PM T,35(35),,,
CSE231L,3,TBA,08:00 AM - 11:10 AM S,35(34),,,
CSE231L,4,TBA,08:00 AM - 11:10 AM T,35(28),,,
CSE231L,5,TBA,08:00 AM - 11:10 AM R,35(35),,,
CSE231L,6,TBA,08:00 AM - 11:10 AM A,35(35),,,
CSE231L,7,TBA,02:40 PM - 05:50 PM S,35(35),,,
CSE231L,8,TBA,02:40 PM - 05:50 PM T,35(33),,,
CSE231L,9,TBA,11:20 AM - 02:30 PM S,35(34),,,
CSE231L,10,TBA,11:20 AM - 02:30 PM A,35(35),,,
CSE231L,11,AdA1,02:40 PM - 05:50 PM A,35(35),,,
CSE273,1,ARa2,09:40 AM - 11:10 AM ST,35(35),,,
CSE273,2,ARa2,11:20 AM - 12:50 PM ST,35(35),,,
CSE273,3,MKN1,09:40 AM - 11:10 AM RA,35(35),,,
CSE273,4,MMK1,08:00 AM - 09:30 AM ST,35(35),,,
CSE273,5,MMK1,09:40 AM - 11:10 AM ST,35(35),,,
CSE273,6,TBA,11:20 AM - 12:50 PM RA,0(0),,,
CSE299,1,KMM,11:20 AM - 12:50 PM W,21(21),,,
CSE299,2,SfR1,09:10 AM - 11:10 AM S,21(21),,,
CSE299,3,SfR1,11:20 AM - 12:50 PM S,21(21),,,
CSE299,4,MSRb,01:00 PM - 02:30 PM M,21(21),,,
CSE299,5,MLE,11:20 AM - 12:50 PM M,21(21),,,
CSE299,6,SvA,09:40 AM - 11:10 AM W,21(21),,,
CSE299,7,TnF,11:20 AM - 12:50 PM S,21(20),,,
CSE299,8,TnF,02:40 PM - 04:10 PM M,21(20),,,
CSE299,9,ITN,01:00 PM - 02:30 PM S,21(21),,,
CSE299,10,ITN,01:00 PM - 02:30 PM T,21(21),,,
CSE299,11,AFE,02:40 PM - 04:10 PM W,21(21),,,
CSE299,12,TnS1,01:00 PM - 02:30 PM A,21(21),,,
CSE299,13,RIH,11:20 AM - 12:50 PM W,21(21),,,
CSE299,14,MUO,01:00 PM - 02:30 PM S,21(21),,,
CSE299,15,MUO,01:00 PM - 02:30 PM T,21(21),,,
CSE299,16,NLH,02:40 PM - 04:10 PM R,21(21),,,
CSE299,17,NLH,04:20 PM - 05:50 PM R,21(21),,,
CSE311,1,SLf,08:00 AM - 09:30 AM ST,35(35),,,
CSE311,2,SLf,09:40 AM - 11:10 AM ST,35(35),,,
CSE311,3,STI,02:40 PM - 04:10 PM MW,35(35),,,
CSE311,4,NdA,11:20 AM - 12:50 PM RA,35(35),,,
CSE311,5,NLH,08:00 AM - 09:30 AM RA,35(35),,,
CSE311,6,TnS1,02:40 PM - 04:10 PM RA,35(35),,,
CSE311,7,NLH,09:40 AM - 11:10 AM RA,35(35),,,
CSE311,8,MKN1,08:00 AM - 09:30 AM RA,35(35),,,
CSE311,9,RIS,04:20 PM - 05:50 PM RA,35(35),,,
CSE311,10,NdA,08:00 AM - 09:30 AM RA,35(35),,,
CSE311,11,TBA,11:20 AM - 12:50 PM RA,35(35),,,
CSE311,12,TBA,02:40 PM - 04:10 PM RA,35(35),,,
CSE311L,1,SLf,02:40 PM - 05:50 PM M,35(34),,,
CSE311L,2,SLf,02:40 PM - 05:50 PM W,35(33),,,
CSE311L,3,STI,11:20 AM - 02:30 PM R,35(35),,,
CSE311L,4,NdA,02:40 PM - 05:50 PM R,35(35),,,
CSE311L,5,NLH,08:00 AM - 11:10 AM M,35(35),,,
CSE311L,6,TnS1,11:20 AM - 02:30 PM R,35(35),,,
CSE311L,7,NLH,08:00 AM - 11:10 AM W,35(35),,,
CSE311L,8,MKN1,11:20 AM - 02:30 PM A,35(34),,,
CSE311L,9,MRIs,11:20 AM - 02:30 PM A,35(35),,,
CSE311L,10,TBA,02:40 PM - 05:50 PM A,35(34),,,
CSE311L,11,TBA,08:00 AM - 11:10 AM R,35(35),,,
CSE311L,12,TBA,08:00 AM - 11:10 AM A,35(35),,,
CSE323,1,NvA,09:40 AM - 11:10 AM MW,35(35),,,
CSE323,2,NvA,11:20 AM - 12:50 PM MW,35(35),,,
CSE323,3,RMz1,08:00 AM - 09:30 AM RA,35(35),,,
CSE323,4,RMz1,11:20 AM - 12:50 PM RA,35(35),,,
CSE323,5,MUA3,08:00 AM - 09:30 AM RA,35(35),,,
CSE323,6,MUA3,09:40 AM - 11:10 AM RA,35(35),,,
CSE323,7,TBA,01:00 PM - 02:30 PM RA,35(35),,,
CSE323,8,TBA,02:40 PM - 04:10 PM RA,35(35),,,
CSE323,9,TBA,08:00 AM - 09:30 AM ST,35(35),,,
CSE323,10,TBA,01:00 PM - 02:30 PM ST,35(35),,,
CSE323,11,TBA,08:00 AM - 09:30 AM MW,35(35),,,
CSE323,12,TBA,01:00 PM - 02:30 PM MW,40(40),,,
CSE323,13,TBA,04:20 PM - 05:50 PM RA,40(40),,,
CSE323,14,TBA,08:00 AM - 09:30 AM RA,35(35),,,
CSE325,1,MSK1,01:00 PM - 02:30 PM MW,35(35),,,
CSE325,2,MSK1,02:40 PM - 04:10 PM MW,35(35),,,
CSE325,3,EzM,04:20 PM - 05:50 PM MW,35(35),,,
CSE325,5,FSI,01:00 PM - 02:30 PM RA,35(35),,,
CSE325,6,FSI,02:40 PM - 04:10 PM RA,35(35),,,
CSE325,7,MSDL,01:00 PM - 02:30 PM RA,35(35),,,
CSE325,8,MSDL,02:40 PM - 04:10 PM RA,35(35),,,
CSE325,9,TBA,08:00 AM - 09:30 AM MW,35(35),,,
CSE325,10,TBA,11:20 AM - 12:50 PM RA,40(40),,,
CSE327,1,NbM,01:00 PM - 02:30 PM ST,35(35),,,
CSE327,2,NbM,11:20 AM - 12:50 PM MW,35(35),,,
CSE327,3,AFE,01:00 PM - 02:30 PM MW,35(35),,,
CSE327,4,AFE,11:20 AM - 12:50 PM ST,35(35),,,
CSE327,5,ITN,09:40 AM - 11:10 AM ST,35(35),,,
CSE327,6,IqN,09:40 AM - 11:10 AM RA,35(35),,,
CSE327,7,MDSH,09:40 AM - 11:10 AM RA,35(35),,,
CSE327,8,MMA1,08:00 AM - 09:30 AM RA,35(35),,,
CSE327,9,MMA1,11:20 AM - 12:50 PM RA,35(35),,,
CSE327,10,MRH1,09:40 AM - 11:10 AM MW,35(35),,,
CSE327,11,TBA,09:40 AM - 11:10 AM MW,35(35),,,
CSE327,12,TBA,04:20 PM - 05:50 PM MW,35(35),,,
CSE327,13,TBA,08:00 AM - 09:30 AM RA,24(24),,,
CSE331,1,MAQM,01:00 PM - 02:30 PM MW,35(35),,,
CSE331,2,RQN,01:00 PM - 02:30 PM RA,35(35),,,
