Course,Section,Faculty,Time,Room,Semester,Predicted Faculty,Records
CHE202L,13,TSHQ,A 11:20 AM - 02:20 PM,SAC415B_V,,,
CHE203,1,MKUN,ST 08:00 AM - 09:30 AM,SAC405,,,
CHE203,2,MKUN,ST 02:40 PM - 04:10 PM,SAC405,,,
CHE203,3,MIO,MW 01:00 PM - 02:30 PM,NAC993,,,
CHE203L,1,MKUN,S 11:20 AM - 02:20 PM,SAC415B,,,
CHE203L,2,MKUN,S 11:20 AM - 02:20 PM,SAC415B_V,,,
CHE203L,3,MIO,S 02:40 PM - 05:40 PM,SAC415B,,,
CHE203L,4,MIO,S 02:40 PM - 05:40 PM,SAC415B_V,,,
CHE203L,5,MKUN,M 11:20 AM - 02:20 PM,SAC415B,,,
CHE203L,6,MKUN,M 11:20 AM - 02:20 PM,SAC415B_V,,,
CHN101,1,Rbt,MW 02:40 PM - 04:10 PM,NAC508,,,
CHN101,2,Rbt,MW 04:20 PM - 05:50 PM,NAC314,,,
CHN101,3,TBA,RA 09:40 AM - 11:10 AM,NAC311,,,
CHN101,4,AzH1,RA 11:20 AM - 12:50 PM,NAC214,,,
CHN101,5,AzH1,RA 01:00 PM - 02:30 PM,NAC214,,,
CHN101,6,TBA,RA 01:00 PM - 02:30 PM,NAC415,,,
CHN101,7,TBA,RA 02:40 PM - 04:10 PM,NAC311,,,
CHN201,1,Rbt,ST 02:40 PM - 04:10 PM,NAC211,,,
CHN201,2,Rbt,ST 04:20 PM - 05:50 PM,NAC313,,,
CHN201,3,AzH1,RA 08:00 AM - 09:30 AM,NAC514,,,
CSE115,1,NvA,ST 08:00 AM - 09:30 AM,SAC308,,,
CSE115,2,NvA,MW 09:40 AM - 11:10 AM,SAC308,,,
CSE115,3,RjP,ST 09:40 AM - 11:10 AM,SAC310,,,
CSE115,4,MSRb,MW 02:40 PM - 04:10 PM,SAC206,,,
CSE115,5,MLD,MW 01:00 PM - 02:30 PM,SAC205,,,
CSE115,6,MLD,ST 01:00 PM - 02:30 PM,SAC205,,,
CSE115,7,MLE,MW 01:00 PM - 02:30 PM,SAC511,,,
CSE115,8,MLE,MW 09:40 AM - 11:10 AM,SAC209,,,
CSE115,9,HSM,RA 01:00 PM - 02:30 PM,NAC990,,,
CSE115,10,TnS1,ST 02:40 PM - 04:10 PM,SAC209,,,
CSE115,11,TnS1,RA 02:40 PM - 04:10 PM,SAC511,,,
CSE115,13,RIH,MW 01:00 PM - 02:30 PM,SAC307,,,
CSE115,14,OISD,ST 01:00 PM - 02:30 PM,LIB610,,,
CSE115,15,AKR,RA 09:40 AM - 11:10 AM,SAC206,,,
CSE115,16,CFA,ST 08:00 AM - 09:30 AM,SAC204,,,
CSE115,18,MdSH,RA 01:00 PM - 02:30 PM,SAC206,,,
CSE115,19,MSDL,RA 02:40 PM - 04:10 PM,SAC513,,,
CSE115L,1,NvA,ST 09:40 AM - 11:10 AM,LIB602,,,
CSE115L,2,NvA,MW 08:00 AM - 09:30 AM,LIB602,,,
CSE115L,3,RjP,ST 01:00 PM - 02:30 PM,LIB602,,,
CSE115L,4,MSRb,MW 01:00 PM - 02:30 PM,LIB603,,,
CSE115L,5,MLD,MW 11:20 AM - 12:50 PM,LIB609,,,
CSE115L,6,MLD,ST 11:20 AM - 12:50 PM,LIB602,,,
CSE115L,7,MLE,MW 02:40 PM - 04:10 PM,LIB609,,,
CSE115L,8,MLE,ST 11:20 AM - 12:50 PM,LIB605,,,
CSE115L,9,HSM,RA 02:40 PM - 04:10 PM,LIB603,,,
CSE115L,10,TnS1,ST 04:20 PM - 05:50 PM,LIB603,,,
CSE115L,11,TnS1,RA 04:20 PM - 05:50 PM,LIB603,,,
CSE115L,12,MSDL,RA 11:20 AM - 12:50 PM,LIB605,,,
CSE115L,13,RIH,MW 02:40 PM - 04:10 PM,LIB603,,,
CSE115L,14,OISD,ST 04:20 PM - 05:50 PM,LIB611,,,
CSE115L,15,AKR,RA 01:00 PM - 02:30 PM,LIB602,,,
CSE115L,16,CFA,ST 11:20 AM - 12:50 PM,LIB603,,,
CSE115L,17,CFA,ST 01:00 PM - 02:30 PM,LIB604,,,
CSE115L,18,MdSH,RA 11:20 AM - 12:50 PM,LIB602,,,
CSE115L,19,MSDL,RA 04:20 PM - 05:50 PM,LIB602,,,
CSE173,1,SLE,MW 11:20 AM - 12:50 PM,SAC204,,,
CSE173,2,MSK1,ST 11:20 AM - 12:50 PM,SAC209,,,
CSE173,3,MSK1,ST 01:00 PM - 02:30 PM,SAC209,,,
CSE173,4,SvA,ST 01:00 PM - 02:30 PM,SAC206,,,
CSE173,5,SvA,ST 02:40 PM - 04:10 PM,SAC206,,,
CSE173,6,ITN,RA 11:20 AM - 12:50 PM,SAC310,,,
CSE173,8,AKR,RA 11:20 AM - 12:50 PM,SAC206,,,
CSE173,9,SfT,RA 08:00 AM - 09:30 AM,SAC311,,,
CSE173,10,SfT,RA 09:40 AM - 11:10 AM,SAC311,,,
CSE173,11,ITN,RA 01:00 PM - 02:30 PM,SAC310,,,
CSE215,1,RRn,ST 11:20 AM - 12:50 PM,SAC511,,,
CSE215,2,RRn,MW 02:40 PM - 04:10 PM,SAC307,,,
CSE215,3,RjP,MW 09:40 AM - 11:10 AM,SAC310,,,
CSE215,4,SfR1,MW 09:40 AM - 11:10 AM,SAC210,,,
CSE215,6,RIH,ST 01:00 PM - 02:30 PM,NAC991,,,
CSE215,7,MUO,ST 01:00 PM - 02:30 PM,LIB611,,,
CSE215,8,MUO,ST 02:40 PM - 04:10 PM,LIB604,,,
CSE215,9,IAH,ST 08:00 AM - 09:30 AM,SAC210,,,
CSE215,10,IAH,ST 09:40 AM - 11:10 AM,NAC620,,,
CSE215,11,SvA,MW 01:00 PM - 02:30 PM,SAC801A,,,
CSE215L,1,RRn,ST 02:40 PM - 04:10 PM,LIB602,,,
CSE215L,2,RRn,MW 04:20 PM - 05:50 PM,LIB602,,,
CSE215L,3,RjP,MW 01:00 PM - 02:30 PM,LIB602,,,
CSE215L,4,SfR1,MW 08:00 AM - 09:30 AM,LIB603,,,
CSE215L,6,RIH,ST 02:40 PM - 04:10 PM,LIB603,,,
CSE215L,7,MUO,ST 08:00 AM - 09:30 AM,LIB607,,,
CSE215L,8,MUO,ST 09:40 AM - 11:10 AM,LIB607,,,
CSE215L,9,IAH,ST 01:00 PM - 02:30 PM,LIB603,,,
CSE215L,10,IAH,ST 02:40 PM - 04:10 PM,LIB001,,,
CSE215L,11,SvA,MW 11:20 AM - 12:50 PM,LIB602,,,
CSE225,1,RjP,ST 11:20 AM - 12:50 PM,SAC310,,,
CSE225,3,MUO,MW 04:20 PM - 05:50 PM,SAC206,,,
CSE225,4,IqN,ST 01:00 PM - 02:30 PM,NAC620,,,
CSE225,5,IQN,ST 11:20 AM - 12:50 PM,LIB611,,,
CSE225,6,SAK1,RA 08:00 AM - 09:30 AM,SAC206,,,
CSE225,7,SAK1,RA 09:40 AM - 11:10 AM,NAC619A,,,
CSE225,8,HMI,MW 08:00 AM - 09:30 AM,SAC210,,,
CSE225,10,MRH1,MW 08:00 AM - 09:30 AM,SAC307,,,
CSE225,11,AHbb,RA 08:00 AM - 09:30 AM,NAC503,,,
CSE225,12,AHbb,RA 11:20 AM - 12:50 PM,SAC204,,,
CSE225L,1,RjP,MW 02:40 PM - 04:10 PM,LIB602,,,
CSE225L,3,IQN,ST 09:40 AM - 11:10 AM,LIB603,,,
CSE225L,4,SAK1,RA 01:00 PM - 02:30 PM,LIB604,,,
CSE225L,5,IQN,ST 08:00 AM - 09:30 AM,LIB611,,,
CSE225L,6,SAK1,RA 11:20 AM - 12:50 PM,LIB604,,,
CSE225L,7,SAK1,RA 01:00 PM - 02:30 PM,LIB605,,,
CSE225L,8,HMI,MW 11:20 AM - 12:50 PM,LIB603,,,
CSE225L,10,MRH1,MW 11:20 AM - 12:50 PM,LIB611,,,
CSE225L,11,AHbb,RA 09:40 AM - 11:10 AM,LIB602,,,
CSE225L,12,AHbb,RA 01:00 PM - 02:30 PM,LIB603,,,
CSE231,1,SLE,ST 09:40 AM - 11:10 AM,SAC204,,,
CSE231,2,SLE,ST 11:20 AM - 12:50 PM,SAC204,,,
CSE231,3,NJL,ST 09:40 AM - 11:10 AM,SAC503,,,
CSE231,4,NJL,ST 11:20 AM - 12:50 PM,SAC201,,,
CSE231,5,TnF,ST 08:00 AM - 09:30 AM,SAC310,,,
CSE231,6,HSM,MW 01:00 PM - 02:30 PM,SAC502,,,
CSE231,7,ALHQ,ST 08:00 AM - 09:30 AM,SAC311,,,
CSE231,8,ALHQ,ST 11:20 AM - 12:50 PM,SAC311,,,
CSE231,9,MUU,RA 08:00 AM - 09:30 AM,SAC801A,,,
CSE231,10,KdA1,RA 08:00 AM - 09:30 AM,NAC506,,,
CSE231L,1,SLE,S 02:40 PM - 05:50 PM,SAC507,,,
CSE231L,2,SLE,T 02:40 PM - 05:50 PM,SAC507,,,
CSE231L,3,NJL,R 02:40 PM - 05:50 PM,LIB001,,,
CSE231L,4,NJL,A 11:20 AM - 02:30 PM,LIB001,,,
CSE231L,5,TnF,R 08:00 AM - 11:10 AM,SAC801,,,
CSE231L,6,HSM,A 08:00 AM - 11:10 AM,SAC801,,,
CSE231L,7,ALHQ,T 02:40 PM - 05:50 PM,SAC801,,,
CSE231L,8,ALHQ,S 02:40 PM - 05:50 PM,SAC801,,,
CSE231L,9,MUU,W 11:20 AM - 02:30 PM,SAC801,,,
CSE231L,10,KdA1,R 11:20 AM - 02:30 PM,SAC507,,,
CSE273,1,ARa2,ST 09:40 AM - 11:10 AM,NAC990,,,
CSE273,2,ARa2,ST 11:20 AM - 12:50 PM,NAC991,,,
CSE273,3,MKN1,RA 09:40 AM - 11:10 AM,SAC205,,,
CSE273,4,MMk1,ST 08:00 AM - 09:30 AM,SAC209,,,
CSE299,1,NbM,S 01:00 PM - 02:30 PM,SAC503,,,
CSE299,2,SfR1,S 09:40 AM - 11:10 AM,LIB604,,,
CSE299,3,SfR1,S 11:20 AM - 12:50 PM,SAC503,,,
CSE299,4,MSRB,M 09:40 AM - 11:10 AM,LIB609,,,
CSE299,5,MSRB,W 09:40 AM - 11:10 AM,LIB609,,,
CSE299,6,MLE,S 01:00 PM - 02:30 PM,LIB607,,,
CSE299,7,TnF,S 09:40 AM - 11:10 AM,LIB608,,,
CSE299,8,ITN,S 11:20 AM - 12:50 PM,LIB608,,,
CSE299,9,RIH,W 11:20 AM - 12:50 PM,LIB608,,,
CSE299,10,MUO,W 02:40 PM - 04:10 PM,LIB608,,,
CSE299,11,IAH,S 11:20 AM - 12:50 PM,LIB607,,,
CSE299,12,IAH,T 11:20 AM - 12:50 PM,LIB607,,,
CSE299,13,NLH,M 01:00 PM - 02:30 PM,LIB609,,,
CSE299,14,NLH,W 01:00 PM - 02:30 PM,LIB609,,,
CSE299,15,NLH,M 02:40 PM - 04:10 PM,LIB608,,,
CSE299,16,AzK,A 11:20 AM - 12:50 PM,LIB610,,,
CSE299,17,MAQm,W 01:00 PM - 02:30 PM,LIB608,,,
CSE299,18,KMM,W 11:20 AM - 12:50 PM,LIB610,,,
CSE311,1,IAH,MW 08:00 AM - 09:30 AM,SAC308,,,
CSE311,3,NLH,RA 09:40 AM - 11:10 AM,SAC307,,,
CSE311,4,NLH,RA 11:20 AM - 12:50 PM,SAC307,,,
CSE311,5,SLf,ST 08:00 AM - 09:30 AM,SAC205,,,
CSE311,6,SLf,ST 09:40 AM - 11:10 AM,SAC205,,,
CSE311,7,MKN1,RA 11:20 AM - 12:50 PM,SAC205,,,
CSE311,8,NdA,RA 08:00 AM - 09:30 AM,NAC511,,,
CSE311,10,RIS,RA 02:40 PM - 04:10 PM,SAC204,,,
CSE311,11,KMN1,RA 02:40 PM - 04:10 PM,SAC307,,,
CSE311,12,TBA,RA 02:40 PM - 04:10 PM,SAC502,,,
CSE311,13,TBA,ST 04:20 PM - 05:50 PM,SAC305,,,
CSE311L,1,IAH,M 11:20 AM - 02:30 PM,LIB605,,,
CSE311L,3,NLH,M 08:00 AM - 11:10 AM,LIB604,,,
CSE311L,4,NLH,W 08:00 AM - 11:10 AM,LIB604,,,
CSE311L,5,SLf,M 11:20 AM - 02:30 PM,LIB604,,,
CSE311L,6,SLf,W 11:20 AM - 02:30 PM,LIB604,,,
CSE311L,7,MKN1,R 02:40 PM - 05:50 PM,LIB604,,,
CSE311L,8,NdA,A 02:40 PM - 05:50 PM,LIB604,,,
CSE311L,9,MRIs,R 08:00 AM - 11:10 AM,LIB604,,,
CSE311L,10,RIS,A 08:00 AM - 11:10 AM,LIB604,,,
CSE311L,11,KMN1,W 02:40 PM - 05:50 PM,LIB604,,,
CSE311L,12,TBA,M 08:00 AM - 11:10 AM,LIB605,,,
CSE311L,13,TBA,W 08:00 AM - 11:10 AM,LIB605,,,
CSE323,1,NvA,ST 01:00 PM - 02:30 PM,SAC311,,,
CSE323,2,NvA,MW 01:00 PM - 02:30 PM,SAC308,,,
CSE323,3,MUA3,RA 08:00 AM - 09:30 AM,SAC204,,,
CSE323,4,SMU1,RA 08:00 AM - 09:30 AM,NAC991,,,
CSE323,5,RMz1,RA 08:00 AM - 09:30 AM,SAC308,,,
CSE323,6,RMz1,RA 11:20 AM - 12:50 PM,SAC311,,,
CSE323,7,TBA,RA 01:00 PM - 02:30 PM,SAC503,,,
CSE323,8,TBA,ST 04:20 PM - 05:50 PM,SAC205,,,
CSE325,1,MSK1,ST 04:20 PM - 05:50 PM,SAC801A,,,
CSE325,2,MSK1,MW 01:00 PM - 02:30 PM,SAC311,,,
CSE325,4,EzM,MW 04:20 PM - 05:50 PM,SAC511,,,
CSE325,5,MdAR,RA 08:00 AM - 09:30 AM,SAC511,,,
CSE325,6,MdAR,RA 09:40 AM - 11:10 AM,NAC992,,,
CSE325,7,FSI,RA 01:00 PM - 02:30 PM,SAC205,,,
CSE325,8,KMN1,RA 04:20 PM - 05:50 PM,SAC307,,,
CSE327,1,NbM,MW 01:00 PM - 02:30 PM,SAC210,,,
CSE327,2,IqN,RA 01:00 PM - 02:30 PM,SAC308,,,
CSE327,3,MdSH,RA 09:40 AM - 11:10 AM,NAC990,,,
CSE327,4,MMA1,RA 08:00 AM - 09:30 AM,SAC307,,,
CSE327,5,MMA1,RA 11:20 AM - 12:50 PM,SAC308,,,
CSE327,7,NbM,ST 02:40 PM - 04:10 PM,SAC310,,,
CSE327,8,TBA,RA 08:00 AM - 09:30 AM,SAC207,,,
CSE327,9,TBA,RA 09:40 AM - 11:10 AM,SAC503,,,
CSE331,1,MAQM,MW 09:40 AM - 11:10 AM,SAC502,,,
CSE331,2,MUA3,RA 09:40 AM - 11:10 AM,SAC204,,,
CSE331,3,SkH1,RA 11:20 AM - 12:50 PM,NAC991,,,
CSE331,5,SMH2,RA 11:20 AM - 12:50 PM,SAC210,,,
CSE331,7,MARh,RA 01:00 PM - 02:30 PM,SAC210,,,
CSE331,8,MARh,RA 02:40 PM - 04:10 PM,SAC210,,,
CSE331,9,MUU,RA 09:40 AM - 11:10 AM,SAC801A,,,
CSE331,10,TBA,RA 08:00 AM - 09:30 AM,SAC310,,,
CSE331,11,TBA,RA 01:00 PM - 02:30 PM,SAC204,,,
CSE331,12,MHo1,RA 08:00 AM - 09:30 AM,NAC505,,,
CSE331,13,MHo1,RA 11:20 AM - 12:50 PM,SAC209,,,
CSE331L,1,MAQm,S 02:40 PM - 05:50 PM,LIB610,,,
CSE331L,2,MUA3,R 11:20 AM - 02:30 PM,LIB609,,,
CSE331L,3,SKH1,R 02:40 PM - 05:50 PM,LIB610,,,
CSE331L,4,SKH1,A 02:40 PM - 05:50 PM,LIB610,,,
CSE331L,5,SMH2,S 02:40 PM - 05:50 PM,LIB609,,,
CSE331L,6,SMH2,T 02:40 PM - 05:50 PM,LIB609,,,
CSE331L,7,MARh,R 08:00 AM - 11:10 AM,LIB609,,,
CSE331L,8,MARh,A 08:00 AM - 11:10 AM,LIB609,,,
CSE331L,9,MUU,A 11:20 AM - 02:30 PM,LIB609,,,
CSE331L,10,TBA,S 11:20 AM - 02:30 PM,LIB609,,,
CSE331L,11,TBA,T 11:20 AM - 02:30 PM,LIB609,,,
CSE331L,12,MHo1,R 02:40 PM - 05:50 PM,LIB609,,,
CSE331L,13,MHo1,A 02:40 PM - 05:50 PM,LIB609,,,
CSE332,1,MAQm,ST 09:40 AM - 11:10 AM,NAC993,,,
CSE332,2,MAQm,ST 11:20 AM - 12:50 PM,NAC993,,,
CSE332,3,NJL,MW 09:40 AM - 11:10 AM,NAC215,,,
CSE332,5,TnF,MW 01:00 PM - 02:30 PM,NAC991,,,
CSE332,6,TnF,MW 02:40 PM - 04:10 PM,SAC210,,,
CSE332,7,NLH,MW 04:20 PM - 05:50 PM,SAC310,,,
CSE332,8,NLH,RA 02:40 PM - 04:10 PM,SAC801A,,,
CSE332,9,ALHQ,MW 08:00 AM - 09:30 AM,SAC511,,,
CSE332,10,ALHQ,MW 11:20 AM - 12:50 PM,SAC511,,,
CSE332,11,Sfm,RA 08:00 AM - 09:30 AM,SAC210,,,
CSE332,12,Sfm,RA 09:40 AM - 11:10 AM,SAC210,,,
CSE332L,1,MAQm,M 02:40 PM - 05:50 PM,SAC507,,,
CSE332L,2,MAQm,W 02:40 PM - 05:50 PM,SAC507,,,
CSE332L,5,TnF,M 08:00 AM - 11:10 AM,SAC507,,,
CSE332L,6,TnF,W 08:00 AM - 11:10 AM,SAC507,,,
CSE332L,7,NLH,S 11:20 AM - 02:30 PM,SAC507,,,
CSE332L,8,NLH,T 11:20 AM - 02:30 PM,SAC507,,,
CSE332L,9,ALHQ,W 02:40 PM - 05:50 PM,SAC801,,,
CSE332L,10,ALHQ,M 02:40 PM - 05:50 PM,SAC801,,,
CSE332L,11,Sfm,A 11:20 AM - 02:30 PM,SAC801,,,
CSE332L,12,Sfm,A 02:40 PM - 05:50 PM,SAC801,,,
CSE338,1,hzr,MW 02:40 PM - 04:10 PM,SAC311,,,
CSE338,2,RjP,MW 11:20 AM - 12:50 PM,SAC310,,,
CSE338L,2,RjP,M 02:40 PM - 05:50 PM,LIB610,,,
CSE373,1,SfM1,ST 11:20 AM - 12:50 PM,SAC205,,,
CSE373,2,ARa2,MW 08:00 AM - 09:30 AM,SAC801A,,,
CSE373,4,IqN,MW 01:00 PM - 02:30 PM,NAC1077,,,
CSE373,5,OISD,MW 09:40 AM - 11:10 AM,LIB603,,,
CSE373,7,SMAH,RA 08:00 AM - 09:30 AM,SAC513,,,
CSE373,8,SMAH,RA 11:20 AM - 12:50 PM,SAC511,,,
CSE373,9,EKD,ST 08:00 AM - 09:30 AM,SAC206,,,
CSE373,11,NdA,RA 11:20 AM - 12:50 PM,SAC513,,,
CSE373,12,TBA,RA 08:00 AM - 09:30 AM,SAC305,,,
CSE373,13,TBA,RA 11:20 AM - 12:50 PM,SAC502,,,
CSE411,1,SLf,MW 08:00 AM - 09:30 AM,SAC204,,,
CSE411,2,SLf,MW 09:40 AM - 11:10 AM,SAC204,,,
CSE413,2,IqR,MW 02:40 PM - 04:10 PM,SAC310,,,
CSE413L,1,IqR,R 11:20 AM - 02:30 PM,LIB611,,,
CSE413L,2,IqR,R 02:40 PM - 05:50 PM,LIB611,,,
CSE425,1,MSK1,ST 04:20 PM - 05:50 PM,SAC801A,,,
CSE425,2,MSK1,MW 01:00 PM - 02:30 PM,SAC311,,,
CSE425,4,EzM,MW 04:20 PM - 05:50 PM,SAC511,,,
CSE425,5,MdAR,RA 08:00 AM - 09:30 AM,SAC511,,,
CSE425,6,MDAR,RA 09:40 AM - 11:10 AM,NAC992,,,
CSE425,7,FSI,RA 01:00 PM - 02:30 PM,SAC205,,,
CSE425,8,KMN1,RA 04:20 PM - 05:50 PM,SAC307,,,
CSE435,2,IqR,ST 02:40 PM - 04:10 PM,SAC311,,,
CSE435L,1,IqR,A 08:00 AM - 11:10 AM,LIB611,,,
CSE435L,2,IqR,A 11:20 AM - 02:30 PM,LIB611,,,
CSE440,1,MSRb,ST 01:00 PM - 02:30 PM,NAC990,,,
CSE440,2,MLD,MW 09:40 AM - 11:10 AM,SAC503,,,
CSE440,3,FSI,RA 02:40 PM - 04:10 PM,SAC205,,,
CSE445,1,SfM1,MW 09:40 AM - 11:10 AM,SAC206,,,
CSE445,2,AzK,RA 01:00 PM - 02:30 PM,SAC307,,,
CSE445,3,SfR1,MW 11:20 AM - 12:50 PM,SAC206,,,
CSE445,4,MAQm,MW 11:20 AM - 12:50 PM,SAC502,,,
CSE445,5,MSRb,ST 02:40 PM - 04:10 PM,SAC502,,,
CSE445,6,MLD,ST 09:40 AM - 11:10 AM,SAC502,,,
CSE445,7,HSM,RA 11:20 AM - 12:50 PM,NAC990,,,
CSE445,8,ITN,RA 04:20 PM - 05:50 PM,SAC311,,,
CSE445,9,OISD,MW 02:40 PM - 04:10 PM,LIB611,,,
CSE445,10,TBA,MW 02:40 PM - 04:10 PM,SAC204,,,
CSE465,1,SfM1,ST 09:40 AM - 11:10 AM,SAC206,,,
CSE465,2,NbM,MW 11:20 AM - 12:50 PM,SAC210,,,
CSE465,3,SvA,MW 02:40 PM - 04:10 PM,SAC801A,,,
CSE465,4,AzK,MW 09:40 AM - 11:10 AM,SAC205,,,
CSE465,5,Rtk,ST 11:20 AM - 12:50 PM,NAC992,,,
CSE465,6,MLE,ST 02:40 PM - 04:10 PM,SAC801A,,,
CSE482,1,NqH,MW 11:20 AM - 12:50 PM,SAC205,,,
CSE482L,1,NqH,M 02:40 PM - 05:50 PM,LIB604,,,
CSE491,1,ARa2,MW 09:40 AM - 11:10 AM,SAC801A,,,
CSE495A,1,SnS1,MW 11:20 AM - 12:50 PM,NAC992,,,
CSE495B,1,AzK,MW 02:40 PM - 04:10 PM,SAC308,,,
CSE499A,1,Szz,S 08:00 AM - 09:30 AM,LIB608,,,
CSE499A,2,Szz,R 08:00 AM - 09:30 AM,LIB608,,,
CSE499A,3,RRn,T 01:00 PM - 02:30 PM,SAC502,,,
CSE499A,4,Aqu,S 02:40 PM - 04:10 PM,LIB608,,,
CSE499A,5,KMM,M 11:20 AM - 12:50 PM,LIB610,,,
CSE499A,6,Rtk,M 11:20 AM - 12:50 PM,LIB608,,,
CSE499A,7,Mdy,R 02:40 PM - 04:10 PM,LIB602,,,
CSE499A,8,SfM1,M 11:20 AM - 12:50 PM,SAC503,,,
CSE499A,9,NbM,M 04:20 PM - 05:50 PM,SAC502,,,
CSE499A,10,SnS1,T 11:20 AM - 12:50 PM,SAC503,,,
CSE499A,11,AzK,R 02:40 PM - 04:10 PM,SAC503,,,
CSE499A,12,SfR1,T 09:40 AM - 11:10 AM,LIB604,,,
CSE499A,13,MAQm,S 01:00 PM - 02:30 PM,LIB605,,,
CSE499A,14,MOJ,S 09:40 AM - 11:10 AM,LIB605,,,
CSE499A,15,ITN,T 11:20 AM - 12:50 PM,LIB608,,,
CSE499B,1,RRn,S 01:00 PM - 02:30 PM,SAC502,,,
CSE499B,2,AJH,W 11:20 AM - 12:50 PM,LIB605,,,
CSE499B,3,Mdy,R 04:20 PM - 05:50 PM,SAC502,,,
CSE499B,4,KMM,S 11:20 AM - 12:50 PM,LIB604,,,
CSE499B,5,FMA,R 02:40 PM - 04:10 PM,LIB606,,,
CSE499B,6,SfM1,W 11:20 AM - 12:50 PM,SAC503,,,
CSE499B,7,Rtk,M 01:00 PM - 02:30 PM,LIB608,,,
CSE499B,8,NbM,W 02:40 PM - 04:10 PM,SAC502,,,
CSE499B,9,ITN,T 01:00 PM - 02:30 PM,LIB605,,,
CSE499B,10,AzK,A 02:40 PM - 04:10 PM,SAC503,,,
CSE499B,11,SfR1,T 11:20 AM - 12:50 PM,LIB604,,,
CSE499B,12,SnS1,T 01:00 PM - 02:30 PM,SAC503,,,
CSE499B,13,HSM,M 02:40 PM - 04:10 PM,SAC502,,,
CSE499B,14,TBA,A 02:40 PM - 04:10 PM,LIB608,,,
CSE542,1,RTK,T 07:00 PM - 10:10 PM,SAC201,,,
CSE552,1,SLE,F 03:00 PM - 06:00 PM,SAC201,,,
CSE562,1,MSK1,M 07:00 PM - 10:10 PM,SAC311,,,
CSE564,1,TBA,S 07:00 PM - 10:10 PM,SAC311,,,
DEV504,1,MUK,A 07:00 PM - 10:10 PM,NAC406,,,
DEV564,1,NZm1,F 03:00 PM - 06:30 PM,NAC412,,,
DEV565,1,NyS,F 09:00 AM - 12:30 PM,NAC410,,,
DEV569,1,NRA,A 03:00 PM - 06:00 PM,NAC620,,,
ECO101,1,AqRm,RA 08:00 AM - 09:30 AM,NAC403,,,
ECO101,2,RfAh,RA 09:40 AM - 11:10 AM,NAC401,,,
ECO101,3,AYO,MW 04:20 PM - 05:50 PM,NAC412,,,
ECO101,4,AAR,RA 02:40 PM - 04:10 PM,NAC401,,,
ECO101,5,AqRm,RA 09:40 AM - 11:10 AM,NAC403,,,
ECO101,6,MIH,RA 01:00 PM - 02:30 PM,NAC605,,,
ECO101,7,AYO,ST 11:20 AM - 12:50 PM,OAT602,,,
ECO101,8,MUK,ST 11:20 AM - 12:50 PM,NAC401,,,
ECO101,9,AHn,MW 02:40 PM - 04:10 PM,NAC402,,,
ECO101,10,SFY,RA 01:00 PM - 02:30 PM,NAC412,,,
ECO101,11,MnA2,RA 11:20 AM - 12:50 PM,NAC403,,,
ECO101,12,SaKn,RA 02:40 PM - 04:10 PM,NAC402,,,
ECO101,13,SaKn,RA 04:20 PM - 05:50 PM,NAC402,,,
ECO101,14,Mzq,RA 11:20 AM - 12:50 PM,NAC412,,,
ECO101,15,AAR,RA 11:20 AM - 12:50 PM,NAC401,,,
ECO101,16,Mzq,RA 02:40 PM - 04:10 PM,NAC508,,,
ECO101,18,Stq,ST 08:00 AM - 09:30 AM,NAC1079,,,
ECO101,19,SaKn,RA 01:00 PM - 02:30 PM,NAC402,,,
ECO101,20,Azd,RA 08:00 AM - 09:30 AM,NAC401,,,
ECO101,21,Sqm,RA 08:00 AM - 09:30 AM,NAC605,,,
ECO101,22,SFY,RA 09:40 AM - 11:10 AM,NAC604,,,
ECO101,23,Stq,ST 09:40 AM - 11:10 AM,NAC401,,,
ECO101,24,AqRm,RA 04:20 PM - 05:50 PM,NAC411,,,
ECO101,25,AYO,ST 02:40 PM - 04:10 PM,NAC412,,,
ECO101,26,ACD,ST 01:00 PM - 02:30 PM,NAC604,,,
ECO101,27,CNq,ST 08:00 AM - 09:30 AM,NAC402,,,
ECO101,28,CNq,MW 08:00 AM - 09:30 AM,NAC401,,,
ECO101,29,Abt,ST 08:00 AM - 09:30 AM,NAC403,,,
ECO101,30,Abt,RA 04:20 PM - 05:50 PM,NAC412,,,
ECO101,31,PSk,ST 01:00 PM - 02:30 PM,NAC403,,,
ECO101,32,PSK,ST 02:40 PM - 04:10 PM,NAC403,,,
ECO101,33,Nnm,MW 08:00 AM - 09:30 AM,NAC402,,,
ECO101,34,Nnm,MW 09:40 AM - 11:10 AM,NAC401,,,
ECO101,36,ACD,RA 02:40 PM - 04:10 PM,NAC415,,,
ECO101,37,ABA,ST 08:00 AM - 09:30 AM,NAC412,,,
ECO101,38,ABA,MW 08:00 AM - 09:30 AM,NAC413,,,
ECO101,39,ASRN,RA 04:20 PM - 05:50 PM,NAC301,,,
ECO101,40,AHn,MW 04:20 PM - 05:50 PM,NAC402,,,
ECO101,41,AHn,ST 04:20 PM - 05:50 PM,NAC403,,,
ECO101,42,AqRm,RA 01:00 PM - 02:30 PM,NAC604,,,
ECO101,43,AYO,MW 11:20 AM - 12:50 PM,NAC605,,,
ECO101,44,Mzq,ST 08:00 AM - 09:30 AM,NAC415,,,
ECO101,45,TBA,ST 04:20 PM - 05:50 PM,NAC413,,,
ECO101,46,SME,MW 02:40 PM - 04:10 PM,NAC605,,,
